"prodcodeid","productname","groups","dmdid","formulation","routeofadministration","drugsubstancename","substancestrength","bnfchapter","drugissues","termfromemis","term"
"5811441000033112","Asmanex 200micrograms/dose Twisthaler",9,"4045711000001107","Inhalation powder","Inhalation","Mometasone furoate","200.000microgram/1.000dose","3020000",3000,"asmanex 200micrograms/dose twisthaler (organon pharma (uk) ltd)","Asmanex 200micrograms/dose Twisthaler (Organon Pharma (UK) Ltd)"
"160241000033110","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",60000,"bricanyl refill canister 250 micrograms/puff","Bricanyl Refill canister 250 micrograms/puff"
"1671341000033119","Qvar 100 Autohaler",9,"3177711000001108"," Pressurised inhalation","Inhalation","Beclometasone dipropionate","100.000microgram/1.000dose","3020000",600000,"qvar 100 autohaler (teva uk ltd)","Qvar 100 Autohaler (Teva UK Ltd)"
"805341000033119","Klaricid Adult 250mg granules sachets",13,"3253811000001107","Granules","Oral","Clarithromycin","250.000mg","5010500",1000,"klaricid adult 250mg granules sachets (mylan)","Klaricid Adult 250mg granules sachets (Viatris UK Healthcare Ltd)"
"2952141000033110","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",90,"salbutamol breath actuated pressurised inhalation, cfc-free 100 micrograms/actuation","Salbutamol Breath Actuated Pressurised Inhalation, Cfc-free 100 micrograms/actuation"
"13178541000033111","Tiotropium bromide 2.5micrograms/dose / Olodaterol 2.5micrograms/dose inhalation solution cartridge CFC free",8,"37692511000001100"," Inhalation solution","Inhalation","Olodaterol hydrochloride/ Tiotropium bromide","2.500microgram/1.000dose + 2.500microgram/1.000dose","NULL",2000,"tiotropium bromide 2.5micrograms/dose / olodaterol 2.5micrograms/dose inhalation solution cartridge cfc free","Tiotropium bromide 2.5micrograms/dose / Olodaterol 2.5micrograms/dose inhalation solution cartridge CFC free"
"1582941000033113","Ciprofloxacin 250mg/5ml oral suspension",13,"324602005","Oral suspension","Oral","Ciprofloxacin","50.000mg/1.000ml","5011200",80000,"ciprofloxacin 250mg/5ml oral suspension","Ciprofloxacin 250mg/5ml oral suspension"
"2726041000033117","Budesonide 200 Cyclocaps",9,"3197211000001105","Inhalation powder","Inhalation","Budesonide","200.000microgram","NULL",10,"budesonide 200 cyclocaps (teva uk ltd)","Budesonide 200 Cyclocaps (Teva UK Ltd)"
"536441000033110","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",3000,"erythroped sachets 250 mg/sachet","Erythroped Sachets 250 mg/sachet"
"221241000033111","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",200,"cephalexin chewable tablets 125 mg","Cephalexin Chewable tablets 125 mg"
"481941000033110","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",20000,"doxycycline tablets 100 mg","Doxycycline Tablets 100 mg"
"9119141000033118","Prednisolone 15mg/5ml oral solution",11,"416533002","Oral solution","Oral","Prednisolone","3.000mg/1.000ml","NULL",90,"prednisolone 15mg/5ml oral solution","Prednisolone 15mg/5ml oral solution"
"1144941000033118","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",2000,"pulmicort spacer inhaler 50 micrograms/dose","Pulmicort Spacer inhaler 50 micrograms/dose"
"537341000033119","Erythroped SF 250mg/5ml oral suspension",13,"108811000001104","Oral suspension","Oral","Erythromycin ethyl succinate","50.000mg/1.000ml","5010500",100000,"erythroped sf 250mg/5ml oral suspension (advanz pharma)","Erythroped SF 250mg/5ml oral suspension (Advanz Pharma)"
"576841000033111","Flixotide 250micrograms/dose Accuhaler",9,"3184911000001108","Inhalation powder","Inhalation","Fluticasone propionate","250.000microgram/1.000dose","3020000",200000,"flixotide 250micrograms/dose accuhaler (glaxosmithkline uk ltd)","Flixotide 250micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd)"
"3871941000033116","Easyhaler Budesonide 200micrograms/dose dry powder inhaler",9,"10074611000001102","Inhalation powder","Inhalation","Budesonide","200.000microgram/1.000dose","NULL",30000,"easyhaler budesonide 200micrograms/dose dry powder inhaler (orion pharma (uk) ltd)","Easyhaler Budesonide 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)"
"3227541000033113","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",30000,"ciclesonide cfc-free inhaler 160 micrograms/actuation, 120 doses","Ciclesonide Cfc-free inhaler 160 micrograms/actuation, 120 doses"
"1051341000033113","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",10000,"penicillin v elixir 62.5 mg/5 ml","Penicillin V Elixir 62.5 mg/5 ml"
"2147341000033110","Seretide 125 Evohaler",7,"810211000001105"," Pressurised inhalation","Inhalation","Fluticasone propionate/ Salmeterol xinafoate","125.000microgram/1.000dose + 25.000microgram/1.000dose","3020000",3000000,"seretide 125 evohaler (glaxosmithkline uk ltd)","Seretide 125 Evohaler (GlaxoSmithKline UK Ltd)"
"1914741000033113","Fluticasone propionate 50microgram inhalation powder blisters with device",9,"36059911000001104","Inhalation powder","Inhalation","Fluticasone propionate","50.000microgram","NULL",4000,"fluticasone propionate 50microgram inhalation powder blisters with device","Fluticasone propionate 50microgram inhalation powder blisters with device"
"47441000033112","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",300,"amoxil fiztabs 500 mg","Amoxil Fiztabs 500 mg"
"330441000033114","Co-amoxiclav 500mg/100mg powder for solution for injection vials",13,"323567000","Powder for solution for injection","Intravenous","Amoxicillin sodium/ Potassium clavulanate","500.000mg + 100.000mg","5010103",400,"co-amoxiclav 500mg/100mg powder for solution for injection vials","Co-amoxiclav 500mg/100mg powder for solution for injection vials"
"1830541000033112","Clarithromycin 250mg/5ml oral suspension",13,"37083211000001101","Oral suspension","Oral","Clarithromycin","50.000mg/1.000ml","5010500",300000,"clarithromycin 250mg/5ml oral suspension","Clarithromycin 250mg/5ml oral suspension"
"534241000033118","Erythromycin 250mg gastro-resistant capsules",13,"36064711000001106","Gastro-resistant capsule","Oral","Erythromycin","250.000mg","5010500",900000,"erythromycin 250mg gastro-resistant capsules","Erythromycin 250mg gastro-resistant capsules"
"534341000033111","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",300,"erythromycin ethyl succinate granules 1 gram/sachet","Erythromycin Ethyl Succinate Granules 1 gram/sachet"
"8946941000033116","Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler",7,"23661411000001103","Inhalation powder","Inhalation","Fluticasone furoate/ Vilanterol","92.000microgram/1.000dose + 22.000microgram/1.000dose","3020000",100000,"fluticasone furoate 92micrograms/dose / vilanterol 22micrograms/dose dry powder inhaler","Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler"
"3227641000033114","Alvesco 80 inhaler",9,"9003911000001102"," Pressurised inhalation","Inhalation","Ciclesonide","80.000microgram/1.000dose","3020000",9000,"alvesco 80 inhaler (astrazeneca uk ltd)","Alvesco 80 inhaler (AstraZeneca UK Ltd)"
"538241000033113","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",800,"erythroped sugar free granules 250 mg/sachet","Erythroped Sugar free granules 250 mg/sachet"
"4815341000033113","Pulmicort 200micrograms/dose inhaler CFC free",9,"15358411000001102"," Pressurised inhalation","Inhalation","Budesonide","200.000microgram/1.000dose","NULL",4000,"pulmicort 200micrograms/dose inhaler cfc free (astrazeneca uk ltd)","Pulmicort 200micrograms/dose inhaler CFC free (AstraZeneca UK Ltd)"
"535841000033115","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",9000,"erythromycin ethyl succinate mixture 250 mg/5 ml","Erythromycin Ethyl Succinate Mixture 250 mg/5 ml"
"3084241000033115","Cefalexin 250mg tablets",13,"39684111000001105","Tablet","Oral","Cefalexin","250.000mg","5010201",600000,"cefalexin 250mg tablets","Cefalexin 250mg tablets"
"1272941000033113","Serevent 50microgram disks",6,"3082411000001100","Inhalation powder","Inhalation","Salmeterol xinafoate","50.000microgram","3010101",100000,"serevent 50microgram disks (glaxosmithkline uk ltd)","Serevent 50microgram disks (GlaxoSmithKline UK Ltd)"
"3871541000033110","Budesonide 100micrograms/dose dry powder inhaler",9,"35912111000001105","Inhalation powder","Inhalation","Budesonide","100.000microgram/1.000dose","3020000",400000,"budesonide 100micrograms/dose dry powder inhaler","Budesonide 100micrograms/dose dry powder inhaler"
"10740041000033111","Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free",7,"31087411000001106"," Pressurised inhalation","Inhalation","Beclometasone dipropionate/ Formoterol fumarate dihydrate","200.000microgram + 6.000microgram","NULL",40000,"beclometasone 200micrograms/dose / formoterol 6micrograms/dose inhaler cfc free","Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free"
"2872641000033111","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",5000,"mometasone furoate dry powder inhaler 200 micrograms/dose, 30 doses","Mometasone Furoate Dry Powder Inhaler 200 micrograms/dose, 30 doses"
"260241000033112","Ciprofloxacin 250mg tablets",13,"39687511000001109","Tablet","Oral","Ciprofloxacin hydrochloride","250.000mg","5011200",2000000,"ciprofloxacin 250mg tablets","Ciprofloxacin 250mg tablets"
"6456541000033118","Neovent 25micrograms/dose inhaler CFC free",6,"19568411000001100"," Pressurised inhalation","Inhalation","Salmeterol xinafoate","25.000microgram/1.000dose","NULL",700,"neovent 25micrograms/dose inhaler cfc free (kent pharma (uk) ltd)","Neovent 25micrograms/dose inhaler CFC free (Kent Pharma (UK) Ltd)"
"4498841000033119","Salbutamol 100micrograms/dose dry powder inhalation cartridge with device",1,"13566211000001103","Inhalation powder","Inhalation","Salbutamol sulfate","100.000microgram/1.000dose","3010101",3000,"salbutamol 100micrograms/dose dry powder inhalation cartridge with device","Salbutamol 100micrograms/dose dry powder inhalation cartridge with device"
"1022441000033111","Oxis 6 Turbohaler",6,"3243511000001107","Inhalation powder","Inhalation","Formoterol fumarate dihydrate","6.000microgram/1.000dose","3010101",50000,"oxis 6 turbohaler (astrazeneca uk ltd)","Oxis 6 Turbohaler (AstraZeneca UK Ltd)"
"157241000033119","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",300,"bricanyl expectorant elixir","Bricanyl Expectorant Elixir"
"5811341000033118","Mometasone 400micrograms/dose dry powder inhaler",9,"38895611000001107","Inhalation powder","Inhalation","Mometasone furoate","400.000microgram/1.000dose","3020000",8000,"mometasone 400micrograms/dose dry powder inhaler","Mometasone 400micrograms/dose dry powder inhaler"
"3080041000033117","Amoxicillin 125mg/5ml oral suspension sugar free",13,"35901911000001104","Oral suspension","Oral","Amoxicillin trihydrate","25.000mg/1.000ml","5010103",7000000,"amoxicillin 125mg/5ml oral suspension sugar free","Amoxicillin 125mg/5ml oral suspension sugar free"
"2726241000033113","Salbutamol 200 Cyclocaps",1,"3214611000001103","Inhalation powder","Inhalation","Salbutamol sulfate","200.000microgram","NULL",3000,"salbutamol 200 cyclocaps (teva uk ltd)","Salbutamol 200 Cyclocaps (Teva UK Ltd)"
"9299341000033119","Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free",6,"24670111000001108"," Inhalation solution","Inhalation","Olodaterol hydrochloride","2.500microgram/1.000dose","3010101",1000,"olodaterol 2.5micrograms/dose solution for inhalation cartridge with device cfc free","Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free"
"537541000033114","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free",13,"39107311000001103","Oral suspension","Oral","Erythromycin ethyl succinate","50.000mg/1.000ml","5010500",700000,"erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free"
"1556241000033110","Zinnat Suspension 125mg granules sachets",13,"3253511000001109","Granules","Oral","Cefuroxime axetil","125.000mg","NULL",100,"zinnat suspension 125mg granules sachets (glaxosmithkline uk ltd)","Zinnat Suspension 125mg granules sachets (GlaxoSmithKline UK Ltd)"
"537741000033118","Erythromycin ethyl succinate 250mg/5ml oral suspension",13,"324233000","Oral suspension","Oral","Erythromycin ethyl succinate","50.000mg/1.000ml","5010500",400000,"erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate 250mg/5ml oral suspension"
"5990241000033110","Prednisone 2mg modified-release tablets",11,"17873211000001107","Modified-release tablet","Oral","Prednisone","2.000mg","6030200",300,"prednisone 2mg modified-release tablets","Prednisone 2mg modified-release tablets"
"3089341000033112","Doxycycline 100mg capsules",13,"324059006","Capsule","Oral","Doxycycline hyclate","100.000mg","5010300",10000000,"doxycycline 100mg capsules","Doxycycline 100mg capsules"
"3079941000033116","Amoxicillin 3g oral powder sachets sugar free",13,"35902111000001107","Powder","Oral","Amoxicillin trihydrate","3.000gram","5010103",100000,"amoxicillin 3g oral powder sachets sugar free","Amoxicillin 3g oral powder sachets sugar free"
"11664841000033116","Prednisolone 30mg tablets",11,"32781411000001102","Tablet","Oral","Prednisolone","30.000mg","NULL",2000,"prednisolone 30mg tablets","Prednisolone 30mg tablets"
"1252441000033117","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",20000,"salbutamol rotahaler 1","Salbutamol Rotahaler 1"
"12395841000033112","Cefixime 400mg tablets",13,"370375008","Tablet","Oral","Cefixime","400.000mg","NULL",300,"cefixime 400mg tablets","Cefixime 400mg tablets"
"94841000033111","Augmentin-Duo 400/57 oral suspension",13,"169511000001107","Oral suspension","Oral","Amoxicillin trihydrate/ Potassium clavulanate","80.000mg/1.000ml + 11.400mg/1.000ml","5010103",60000,"augmentin-duo 400/57 oral suspension (glaxosmithkline uk ltd)","Augmentin-Duo 400/57 oral suspension (GlaxoSmithKline UK Ltd)"
"8102141000033110","Flutiform 250micrograms/dose / 10micrograms/dose inhaler",7,"21019711000001107"," Pressurised inhalation","Inhalation","Fluticasone propionate/ Formoterol fumarate dihydrate","250.000microgram/1.000dose + 10.000microgram/1.000dose","3020000",300000,"flutiform 250micrograms/dose / 10micrograms/dose inhaler (napp pharmaceuticals ltd)","Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Napp Pharmaceuticals Ltd)"
"1064641000033111","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",300000,"penicillin vk tablets 250 mg","Penicillin Vk Tablets 250 mg"
"5393341000033118","Budelin Novolizer 200micrograms/dose inhalation powder",9,"8031811000001102","Inhalation powder","Inhalation","Budesonide","200.000microgram/1.000dose","3020000",3000,"budelin novolizer 200micrograms/dose inhalation powder (mylan)","Budelin Novolizer 200micrograms/dose inhalation powder (Viatris UK Healthcare Ltd)"
"1670741000033111","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",5,"pulmicort turbohaler breath-actuated dry powder inhaler 100 micrograms/dose","Pulmicort Turbohaler Breath-Actuated Dry Powder Inhaler 100 micrograms/dose"
"232741000033113","Cefixime 200mg tablets",13,"323973007","Tablet","Oral","Cefixime","200.000mg","5010201",70000,"cefixime 200mg tablets","Cefixime 200mg tablets"
"538641000033111","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",20000,"erythromycin sugar free suspension 250mg/5ml","Erythromycin Sugar free suspension 250mg/5ml"
"9852041000033114","Ultibro Breezhaler 85microgram/43microgram inhalation powder capsules with device",8,"28007211000001102","Inhalation powder","Inhalation","Glycopyrronium bromide/ Indacaterol maleate","54.000microgram/1.000dose + 85.000microgram/1.000dose","3010400",200000,"ultibro breezhaler 85microgram/43microgram inhalation powder capsules with device (novartis pharmaceuticals uk ltd)","Ultibro Breezhaler 85microgram/43microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)"
"1752341000033119","Seretide 500 Accuhaler",7,"3188311000001102","Inhalation powder","Inhalation","Fluticasone propionate/ Salmeterol xinafoate","500.000microgram/1.000dose + 50.000microgram/1.000dose","3020000",3000000,"seretide 500 accuhaler (glaxosmithkline uk ltd)","Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd)"
"330241000033113","Combivent inhaler",3,"3348611000001107"," Pressurised inhalation","Inhalation","Ipratropium bromide/ Salbutamol sulfate","20.000microgram/1.000dose + 100.000microgram/1.000dose","NULL",2000000,"combivent inhaler (boehringer ingelheim ltd)","Combivent inhaler (Boehringer Ingelheim Ltd)"
"563541000033110","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",20,"fenoterol hydrobromide with extension aerosol inhalation 200 micrograms/puff","Fenoterol Hydrobromide With Extension Aerosol inhalation 200 micrograms/puff"
"3834741000033115","Ciprofloxacin 3mg/g eye ointment",13,"9552511000001108","Eye ointment","Ocular","Ciprofloxacin hydrochloride","3.000mg/1.000gram","11030100",7000,"ciprofloxacin 3mg/g eye ointment","Ciprofloxacin 3mg/g eye ointment"
"9293341000033116","Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler",8,"24644611000001108","Inhalation powder","Inhalation","Umeclidinium bromide/ Vilanterol trifenatate","65.000microgram/1.000dose + 22.000microgram/1.000dose","3010400",600000,"anoro ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler (glaxosmithkline uk ltd)","Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)"
"857741000033118","Magnapen 250mg/250mg capsules",13,"435911000001105","Capsule","Oral","Ampicillin trihydrate/ Flucloxacillin sodium","250.000mg + 250.000mg","5010103",200000,"magnapen 250mg/250mg capsules (wockhardt uk ltd)","Magnapen 250mg/250mg capsules (Wockhardt UK Ltd)"
"1553141000033111","Zithromax 250mg capsules",13,"85911000001108","Capsule","Oral","Azithromycin dihydrate","250.000mg","5010500",30000,"zithromax 250mg capsules (pfizer ltd)","Zithromax 250mg capsules (Pfizer Ltd)"
"3084141000033110","Cefalexin 500mg capsules",13,"39694811000001102","Capsule","Oral","Cefalexin","500.000mg","5010201",3000000,"cefalexin 500mg capsules","Cefalexin 500mg capsules"
"5697141000033117","Co-amoxiclav 250mg/62mg/5ml oral suspension",13,"7322311000001107","Oral suspension","Oral","Amoxicillin trihydrate/ Potassium clavulanate","50.000mg/1.000ml + 12.500mg/1.000ml","5010103",30000,"co-amoxiclav 250mg/62mg/5ml oral suspension","Co-amoxiclav 250mg/62mg/5ml oral suspension"
"174641000033114","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",50,"budesonide turbohaler 100 micrograms/dose","Budesonide Turbohaler 100 micrograms/dose"
"9537441000033115","Fostair NEXThaler 100micrograms/dose / 6micrograms/dose dry powder inhaler",7,"26112111000001106","Inhalation powder","Inhalation","Beclometasone dipropionate/ Formoterol fumarate dihydrate","100.000microgram/1.000dose + 6.000microgram/1.000dose","3020000",600000,"fostair nexthaler 100micrograms/dose / 6micrograms/dose dry powder inhaler (chiesi ltd)","Fostair NEXThaler 100micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd)"
"5707241000033115","Onbrez Breezhaler 150microgram inhalation powder capsules with device",6,"17300811000001109","Inhalation powder","Inhalation","Indacaterol maleate","150.000microgram","3010101",30000,"onbrez breezhaler 150microgram inhalation powder capsules with device (novartis pharmaceuticals uk ltd)","Onbrez Breezhaler 150microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)"
"2622741000033114","Pulvinal Salbutamol 200micrograms/dose dry powder inhaler",1,"3384111000001103","Inhalation powder","Inhalation","Salbutamol","200.000microgram/1.000dose","3010101",70000,"pulvinal salbutamol 200micrograms/dose dry powder inhaler (chiesi ltd)","Pulvinal Salbutamol 200micrograms/dose dry powder inhaler (Chiesi Ltd)"
"8494441000033110","Dilacort 2.5mg gastro-resistant tablets",11,"32652311000001103","Gastro-resistant tablet","Oral","Prednisolone","2.500mg","NULL",20,"dilacort 2.5mg gastro-resistant tablets (crescent pharma ltd)","Dilacort 2.5mg gastro-resistant tablets (Crescent Pharma Ltd)"
"1914541000033117","Fluticasone propionate 250micrograms/dose dry powder inhaler",9,"36565411000001101","Inhalation powder","Inhalation","Fluticasone propionate","250.000microgram/1.000dose","3020000",300000,"fluticasone propionate 250micrograms/dose dry powder inhaler","Fluticasone propionate 250micrograms/dose dry powder inhaler"
"221341000033118","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",300,"cephalexin chewable tablets 250 mg","Cephalexin Chewable tablets 250 mg"
"1222341000033110","Salbutamol 100micrograms/dose inhaler CFC free",1,"39113611000001102"," Pressurised inhalation","Inhalation","Salbutamol sulfate","100.000microgram/1.000dose","3010101",60000000,"salbutamol 100micrograms/dose inhaler cfc free","Salbutamol 100micrograms/dose inhaler CFC free"
"1510741000033112","Ventolin Rotahaler",1,"906811000001103","NULL","NULL","NULL","NULL","NULL",90000,"ventolin rotahaler (glaxosmithkline uk ltd)","Ventolin Rotahaler (GlaxoSmithKline UK Ltd)"
"577141000033115","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",6,"fluticasone propionate accuhaler 100 micrograms/dose","Fluticasone Propionate Accuhaler 100 micrograms/dose"
"160941000033118","Bricanyl 250micrograms/dose spacer inhaler",1,"3248711000001108"," Pressurised inhalation","Inhalation","Terbutaline sulfate","250.000microgram/1.000dose","NULL",20000,"bricanyl 250micrograms/dose spacer inhaler (astrazeneca uk ltd)","Bricanyl 250micrograms/dose spacer inhaler (AstraZeneca UK Ltd)"
"538341000033115","NULL",13,"NULL","NULL","NULL","NULL","NULL","NULL",400,"erythromycin sugar free granules 250 mg/sachet","Erythromycin Sugar free granules 250 mg/sachet"
"3079141000033118","Amoxicillin 250mg capsules",13,"39732311000001104","Capsule","Oral","Amoxicillin trihydrate","250.000mg","5010103",20000000,"amoxicillin 250mg capsules","Amoxicillin 250mg capsules"
"163741000033113","Budesonide 200micrograms/dose inhaler",9,"35912511000001101"," Pressurised inhalation","Inhalation","Budesonide","200.000microgram/1.000dose","NULL",600000,"budesonide 200micrograms/dose inhaler","Budesonide 200micrograms/dose inhaler"
"3199241000033112","Qvar 50micrograms/dose Easi-Breathe inhaler",9,"8159511000001107"," Pressurised inhalation","Inhalation","Beclometasone dipropionate","50.000microgram/1.000dose","3020000",300000,"qvar 50micrograms/dose easi-breathe inhaler (teva uk ltd)","Qvar 50micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)"
"536941000033117","Erythromycin stearate 250mg tablets",13,"324180003","Tablet","Oral","Erythromycin stearate","250.000mg","5010500",200000,"erythromycin stearate 250mg tablets","Erythromycin stearate 250mg tablets"
"3267641000033115","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",9000,"ciclesonide cfc-free inhaler 160 micrograms/actuation, 60 doses","Ciclesonide Cfc-free inhaler 160 micrograms/actuation, 60 doses"
"3084641000033117","Cefalexin 500mg/5ml oral suspension",13,"36134311000001108","Oral suspension","Oral","Cefalexin","100.000mg/1.000ml","5010201",40000,"cefalexin 500mg/5ml oral suspension","Cefalexin 500mg/5ml oral suspension"
"581341000033117","Flixotide 250microgram disks with Diskhaler",9,"3106311000001102","Inhalation powder","Inhalation","Fluticasone propionate","250.000microgram","NULL",30000,"flixotide 250microgram disks with diskhaler (glaxosmithkline uk ltd)","Flixotide 250microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)"
"581441000033111","Flixotide 50microgram disks with Diskhaler",9,"3097711000001109","Inhalation powder","Inhalation","Fluticasone propionate","50.000microgram","NULL",10000,"flixotide 50microgram disks with diskhaler (glaxosmithkline uk ltd)","Flixotide 50microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)"
"3089841000033115","Formoterol 12microgram inhalation powder capsules with device",6,"12626211000001108","Inhalation powder","Inhalation","Formoterol fumarate dihydrate","12.000microgram","3010101",50000,"formoterol 12microgram inhalation powder capsules with device","Formoterol 12microgram inhalation powder capsules with device"
"3084541000033118","Cefalexin 250mg/5ml oral suspension",13,"323888003","Oral suspension","Oral","Cefalexin","50.000mg/1.000ml","5010201",400000,"cefalexin 250mg/5ml oral suspension","Cefalexin 250mg/5ml oral suspension"
"1130841000033117","NULL",11,"NULL","NULL","NULL","NULL","NULL","NULL",10,"prednisolone steaglate tablets 6.65 mg","Prednisolone Steaglate Tablets 6.65 mg"
"3081641000033115","Beclometasone 200micrograms/dose inhaler",9,"35908511000001101"," Pressurised inhalation","Inhalation","Beclometasone dipropionate","200.000microgram/1.000dose","3020000",2000000,"beclometasone 200micrograms/dose inhaler","Beclometasone 200micrograms/dose inhaler"
"235441000033111","Cefuroxime 125mg tablets",13,"39684511000001101","Tablet","Oral","Cefuroxime axetil","125.000mg","5010201",7000,"cefuroxime 125mg tablets","Cefuroxime 125mg tablets"
"2793741000033118","Spiriva 18microgram inhalation powder capsules with HandiHaler",10,"3378211000001106","Inhalation powder","Inhalation","Tiotropium bromide","18.000microgram","3010200",300000,"spiriva 18microgram inhalation powder capsules with handihaler (boehringer ingelheim ltd)","Spiriva 18microgram inhalation powder capsules with HandiHaler (Boehringer Ingelheim Ltd)"
"585841000033111","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",40000,"flixotide inhaler 50 micrograms/puff","Flixotide Inhaler 50 micrograms/puff"
"4823241000033113","Ciclesonide 160micrograms/dose inhaler CFC free",9,"9004411000001108"," Pressurised inhalation","Inhalation","Ciclesonide","160.000microgram/1.000dose","3020000",60000,"ciclesonide 160micrograms/dose inhaler cfc free","Ciclesonide 160micrograms/dose inhaler CFC free"
"4164541000033114","NULL",9,"NULL","NULL","NULL","NULL","NULL","NULL",20000,"fluticasone propionate aqueous nasal spray 50 micrograms/dose, 60 doses","Fluticasone Propionate Aqueous nasal spray 50 micrograms/dose, 60 doses"
"5697041000033116","Co-amoxiclav 125mg/31mg/5ml oral suspension",13,"7322211000001104","Oral suspension","Oral","Amoxicillin trihydrate/ Potassium clavulanate","25.000mg/1.000ml + 6.250mg/1.000ml","5010103",30000,"co-amoxiclav 125mg/31mg/5ml oral suspension","Co-amoxiclav 125mg/31mg/5ml oral suspension"
"1241941000033117","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",2000,"salbutamol inhaler with vortex generating actuator 100 micrograms/dose","Salbutamol Inhaler with vortex generating actuator 100 micrograms/dose"
"3347141000033113","Atimos Modulite 12micrograms/dose inhaler",6,"9628711000001106"," Pressurised inhalation","Inhalation","Formoterol fumarate dihydrate","12.000microgram/1.000dose","3010101",40000,"atimos modulite 12micrograms/dose inhaler (chiesi ltd)","Atimos Modulite 12micrograms/dose inhaler (Chiesi Ltd)"
"3943041000033111","Clenil Modulite 50micrograms/dose inhaler",9,"10617711000001103"," Pressurised inhalation","Inhalation","Beclometasone dipropionate","50.000microgram/1.000dose","3020000",3000000,"clenil modulite 50micrograms/dose inhaler (chiesi ltd)","Clenil Modulite 50micrograms/dose inhaler (Chiesi Ltd)"
"12901341000033112","Soprobec 50micrograms/dose inhaler",9,"36603211000001106"," Pressurised inhalation","Inhalation","Beclometasone dipropionate","50.000microgram/1.000dose","NULL",10000,"soprobec 50micrograms/dose inhaler (glenmark pharmaceuticals europe ltd)","Soprobec 50micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd)"
"1252241000033118","NULL",1,"NULL","NULL","NULL","NULL","NULL","NULL",100000,"salbutamol rotacaps 200 micrograms","Salbutamol Rotacaps 200 micrograms"
"3199341000033119","Qvar 100micrograms/dose Easi-Breathe inhaler",9,"8159711000001102"," Pressurised inhalation","Inhalation","Beclometasone dipropionate","100.000microgram/1.000dose","3020000",400000,"qvar 100micrograms/dose easi-breathe inhaler (teva uk ltd)","Qvar 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)"
